n.evals.q.1.0.	xor._.hebbian.network.best.quality.increase	xor._.hebbian.network.best.quality.increase.min	xor._.hebbian.network.best.quality.increase.max	xor._.hebbian.synapse.best.quality.increase	xor._.hebbian.synapse.best.quality.increase.min	xor._.hebbian.synapse.best.quality.increase.max	xor._.freeForm.best.quality.increase	xor._.freeForm.best.quality.increase.min	xor._.freeForm.best.quality.increase.max
1.230e+04	5.790e-02	3.019e-02	9.726e-02	2.185e-01	7.974e-02	4.465e-01	4.717e-01	1.404e-01	6.975e-01
1.240e+04	5.790e-02	3.019e-02	9.726e-02	2.045e-01	7.974e-02	4.463e-01	4.717e-01	1.404e-01	6.975e-01
1.250e+04	5.790e-02	3.019e-02	9.726e-02	2.045e-01	7.974e-02	4.463e-01	4.717e-01	1.404e-01	6.975e-01
1.260e+04	5.790e-02	3.019e-02	9.726e-02	2.045e-01	7.974e-02	4.463e-01	4.717e-01	1.404e-01	6.975e-01
1.270e+04	5.790e-02	3.019e-02	9.726e-02	2.045e-01	7.974e-02	4.463e-01	4.717e-01	1.404e-01	6.975e-01
1.280e+04	5.790e-02	3.019e-02	9.726e-02	1.652e-01	7.471e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.290e+04	5.790e-02	3.019e-02	9.726e-02	1.652e-01	7.471e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.300e+04	5.790e-02	3.019e-02	9.726e-02	1.652e-01	7.471e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.310e+04	5.790e-02	3.019e-02	9.726e-02	1.652e-01	7.471e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.320e+04	5.790e-02	3.019e-02	9.726e-02	1.652e-01	7.471e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.330e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.340e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.803e-01	1.404e-01	7.255e-01
1.350e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.366e-01	7.255e-01
1.360e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.366e-01	7.255e-01
1.370e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.366e-01	7.255e-01
1.380e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.390e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.400e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.410e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.420e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.430e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.440e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.450e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.460e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.470e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.480e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.490e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.500e+04	5.790e-02	3.019e-02	9.726e-02	9.989e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.510e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.520e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.530e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.540e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.550e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.560e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.570e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.580e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.590e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.600e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.610e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	6.975e-01
1.620e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.404e-01	7.255e-01
1.630e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.404e-01	7.255e-01
1.640e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.404e-01	7.255e-01
1.650e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.404e-01	7.255e-01
1.660e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.670e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.717e-01	1.404e-01	7.255e-01
1.680e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.781e-01	7.255e-01
1.690e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.781e-01	7.255e-01
1.700e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.781e-01	6.975e-01
1.710e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.781e-01	6.975e-01
1.720e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.730e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.740e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.750e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.760e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.770e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.780e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.790e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.800e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.810e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.820e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.830e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.840e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.857e-01	1.781e-01	7.255e-01
1.850e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.404e-01	7.255e-01
1.860e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.803e-01	1.404e-01	7.255e-01
1.870e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.404e-01	6.975e-01
1.880e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.404e-01	6.975e-01
1.890e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.404e-01	6.975e-01
1.900e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.404e-01	6.975e-01
1.910e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	3.961e-01	1.353e-01	6.250e-01
1.920e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	3.961e-01	1.353e-01	6.250e-01
1.930e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	3.961e-01	1.353e-01	6.250e-01
1.940e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	3.961e-01	1.353e-01	6.975e-01
1.950e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.353e-01	6.975e-01
1.960e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.353e-01	6.975e-01
1.970e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.353e-01	6.975e-01
1.980e+04	5.790e-02	3.019e-02	9.726e-02	9.542e-02	6.419e-02	4.450e-01	4.744e-01	1.353e-01	6.975e-01
1.990e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.000e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.010e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.020e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.030e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.040e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.050e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.060e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.353e-01	6.975e-01
2.070e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.749e-01	1.404e-01	7.182e-01
2.080e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.749e-01	1.404e-01	7.182e-01
2.090e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.749e-01	1.404e-01	7.182e-01
2.100e+04	5.790e-02	3.019e-02	9.726e-02	9.240e-02	5.780e-02	4.060e-01	4.744e-01	1.404e-01	6.975e-01
2.110e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	4.744e-01	1.404e-01	6.975e-01
2.120e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	4.749e-01	1.404e-01	7.182e-01
2.130e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	4.749e-01	1.404e-01	7.182e-01
2.140e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	4.749e-01	1.404e-01	7.182e-01
2.150e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	4.749e-01	1.404e-01	7.182e-01
2.160e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	4.749e-01	1.404e-01	7.182e-01
2.170e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	4.744e-01	1.404e-01	7.182e-01
2.180e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.182e-01
2.190e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.182e-01
2.200e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.182e-01
2.210e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.182e-01
2.220e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.182e-01
2.230e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.182e-01
2.240e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.182e-01
2.250e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.260e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.270e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.280e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.290e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.300e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.310e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.320e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.330e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.340e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.350e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.360e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.370e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.380e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.390e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.400e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.410e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.420e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.430e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.440e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.450e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.460e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.470e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.480e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.490e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
2.500e+04	5.790e-02	3.019e-02	9.726e-02	9.153e-02	5.780e-02	3.941e-01	3.360e-01	1.353e-01	7.433e-01
